,CP,CP_CI_HP,Date,HP,LP,emaCP5,emaCP_CI_HP5,emaCP20,emaCP_CI_HP20,minHP3,avCP_CI_HP50,avCP_CI_HP10
518,10358.85,10358.85,2018-03-05,10428.7,10323.9,10445.362403597013,10445.362403597013,,,10428.7,,10445.695000000003
519,10458.35,10458.35,2018-03-01,10525.5,10447.15,10488.61860539552,10488.61860539552,,,10525.5,,10455.040000000003
520,10492.85,10492.85,2018-02-28,10535.5,10461.55,10503.75290809328,10503.75290809328,,,10535.5,,10463.755000000001
521,10554.3,10554.3,2018-02-27,10631.65,10537.25,10509.204362139919,10509.204362139919,,,10499.1,,10464.560000000001
522,10582.6,10582.6,2018-02-26,10592.95,10520.2,10486.656543209878,10486.656543209878,,,10397.55,,10463.105
523,10491.05,10491.05,2018-02-23,10499.1,10396.65,10438.684814814816,10438.684814814816,,,10397.55,,
524,10382.7,10382.7,2018-02-22,10397.55,10340.65,10412.502222222225,10412.502222222225,,,10397.55,,
525,10397.45,10397.45,2018-02-21,10426.1,10349.6,10427.403333333335,10427.403333333335,,,10426.1,,
526,10360.4,10360.4,2018-02-20,10429.35,10347.65,10442.380000000001,10442.380000000001,,,10429.35,,
527,10378.4,10378.4,2018-02-19,10489.35,10302.75,10483.369999999999,10483.369999999999,,,10489.35,,
528,10452.3,10452.3,2018-02-16,10612.9,10434.05,,,,,10590.55,,
529,10545.5,10545.5,2018-02-15,10618.1,10511.05,,,,,10555.5,,
530,10500.9,10500.9,2018-02-14,10590.55,10456.65,,,,,10555.5,,
531,10539.75,10539.75,2018-02-12,10555.5,10485.4,,,,,10555.5,,
